id,geo_point_2d,secteur,commune,antenne_mairie,adresse,perimetre_pave,type_dechet_code,type_dechet,type_conteneur_code,type_conteneur,volume_m3,marque,modele,modele_info_sup,type_avaloir,type_collecteur,nom_collecteur,etat,etat_info_sup,date_info_etat,date_instal_conteneur_sup,type_installation,date_renouvellement_materiel,x_longitude,y_latitude
1259,"45.16019,5.69719",Nord-Ouest,Seyssins,,4 Rue Jean Moulin / Hôtel Campanile,,VER,verre,CA,aérien,2.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2_A_c,,2017-09-21,,,5.697195,45.160192
913,"45.16694,5.69903",Nord-Ouest,Seyssins,,58 Rue des Allobroges / Camping,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_4_A_c,,,,2010 (décembre),5.699032,45.166937
562,"45.13014,5.69575",Grand-Sud,Le Pont de Claix,,12-14 Rue Mozart / Ecole Iles de Mars / Crèche municipale / Arc en Ciel (commerces) W1203,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.695748,45.130136
557,"45.13231,5.69644",Grand-Sud,Le Pont de Claix,,13 Rue Stendhal / Avenue Victor Hugo,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,2019-01-21,5.696439,45.132311
570,"45.12234,5.69954",Grand-Sud,Le Pont de Claix,,17-21 Avenue du Maquis de l'Oisans / Square / City-stade Taillefer / Ancienne école,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.699535,45.12234
573,"45.12056,5.7001",Grand-Sud,Le Pont de Claix,,Avenue Raffin Caboisse / Boulodrome,,VER,verre,CA,aérien,2.5,Citec,Cyclea,Citec (Plastique / Crochet,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,2018-05-25,5.7001,45.120557
582,"45.13416,5.71168",Grand-Sud,Le Pont de Claix,,Rue Antoine Barnave / City-stade Grand Galet,,VER,verre,CA,aérien,3.0,UTPM,Ecobox,UTPM 3m3 Crochet,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,2018-02-01,5.711679,45.134164
781,"45.16344,5.75215",Nord-Est,Saint Martin d'Hères,,Rue Emile Zola / Rue Beethoven (à côté pharmacie),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.752149,45.163439
213,"45.25162,5.65765",Nord-Ouest,Fontanil Cornillon,,49 Rue Pré Didier / Zone Industrielle,,VER,verre,CA,aérien,3.0,UTPM,PV387,,,Prestataire,Lely,Bon,UTPM_PV387_3_A_c,,,,,5.657655,45.25162
575,"45.11394,5.7056",Grand-Sud,Le Pont de Claix,,Allée de Vassieux / Avenue du Maquis de l'Oisans (RD 1085A) / Beau Site / Arrêt bus,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,,5.705601,45.113937
565,"45.13198,5.694",Grand-Sud,Le Pont de Claix,,Allée Jacques Prévert / Résidence les Elfes,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.694002,45.131975
561,"45.12672,5.6948",Grand-Sud,Le Pont de Claix,,Place de Verdun / Rue Jean Jaurès / Rue des Alpes,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,,5.694799,45.126719
576,"45.13487,5.70772",Grand-Sud,Le Pont de Claix,,Rue Docteur Valois / Rue des Droits de l'Homme,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,,5.707716,45.134875
583,"45.13896,5.70072",Grand-Sud,Le Pont de Claix,,2 Rue Firmin Robert / Flottibulle / Tennis couverts,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.700718,45.13896
577,"45.13652,5.70924",Grand-Sud,Le Pont de Claix,,25 Avenue Général de Gaulle / Commerces résidence des Saules,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_4_A_c,,,,,5.709236,45.136519
584,"45.14133,5.69913",Grand-Sud,Le Pont de Claix,,Allée des Trembles (terminus bus),,VER,verre,CA,aérien,4.2,Citec,Cyclea Max,,,Prestataire,Lely,Sale,Citec_Cyclea Max_4.2_A_c,,,,,5.699131,45.14133
87,"45.14455,5.71632",Sud,Echirolles,,16-22 Av du 8 Mai 1945 (vers immeuble rotonde),,VER,verre,CE,enterré,3.0,-,,,,Prestataire,Lely,Sale,-__3_E_c,,,,,5.716322,45.144546
1117,"45.13677,5.76874",Sud,Brié et Angonnes,,Parking Souveyron / Route de Montavie / Chemin de la Léchère,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.768739,45.136769
83,"45.13598,5.71513",Sud,Echirolles,,1 Rue de Stalingrad (face au n°8) / Résidence Le Parc des Essarts,,VER,verre,CA,aérien,3.0,EcoVert,Inconnu,,,Prestataire,Lely,Usé,EcoVert_Inconnu_3_A_c,,,,,5.715132,45.135985
82,"45.13776,5.71402",Sud,Echirolles,,Rue Clément Ader / Rue Denis Papin,,VER,verre,CA,aérien,3.0,EcoVert,Inconnu,,,Prestataire,Lely,Sale,EcoVert_Inconnu_3_A_c,,,,,5.714022,45.137759
718,"45.24479,5.67668",Nord-Ouest,Saint Egrève,,31 Avenue de Karben / Rond point Hôtel / Face rocher Escalade,,VER,verre,CA,aérien,3.0,Alpes Composites,Inconnu,,,Prestataire,Lely,Bon,Alpes Composites_Inconnu_3_A_c,,,,,5.676675,45.244788
720,"45.24402,5.6787",Nord-Ouest,Saint Egrève,,60-102 Avenue de Karben,,VER,verre,CA,aérien,3.0,Alpes Composites,Inconnu,,,Prestataire,Lely,Bon,Alpes Composites_Inconnu_3_A_c,,,,,5.678701,45.244017
721,"45.24128,5.67851",Nord-Ouest,Saint Egrève,,Avenue de Karben / Rue de l'Angelus / Zone d'activités Gavanières,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Usé,Citec_Cyclea_2.5_A_c,,,,,5.678512,45.24128
99,"45.15242,5.70485",Sud,Echirolles,,10 Avenue du Gésivaudan / Allée Ronsard / Auberge de Jeunesse,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_3_A_c,,,,,5.704851,45.152416
892,"45.18559,5.69468",Nord-Ouest,Seyssinet Pariset,,5 Rue Aimé Bouchayer / Ecole Vercors / Lycée Aristide Bergès,,VER,verre,CA,aérien,3.0,Quadria,Linéance,Quadria 3m3 crochet V1852A,,Prestataire,Lely,Bon,EcoVert_Inconnu_2.5_A_c,,,,2018-07-04,5.694685,45.185589
116,"45.14533,5.7049",Sud,Echirolles,,119-123 Cours Jean Jaurès,,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Sale,UTPM_Ecobox_3_A_c,,,,2012-02-08,5.704903,45.145327
741,"45.23713,5.68006",Nord-Ouest,Saint Egrève,,50 Rue Casimir Brenier,,VER,verre,CA,aérien,3.0,Alpes Composites,Inconnu,,,Prestataire,Lely,Usé,Alpes Composites_Inconnu_3_A_c,,,,,5.680064,45.237129
745,"45.23095,5.68474",Nord-Ouest,Saint Egrève,,Rue des Sablons / Rue des Verdiers / Avenue du Collège,,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,,5.684745,45.230946
766,"45.16981,5.76366",Nord-Est,Saint Martin d'Hères,,4 Rue Emile Combe / Commerces / 2,,VER,verre,CA,aérien,4.0,Quadria,Linéance,Quadria 4m3 crochet N° V1800A,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,2018-01-26,5.76366,45.169813
775,"45.17542,5.76343",Nord-Est,Saint Martin d'Hères,,"Rue Henri Wallon (devant square, jeux pour enfants) / Face au Collège Henri Wallon",,VER,verre,CA,aérien,3.0,Citec,Cyclea,Citec 3m3 Crochet + Cliiink,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,2019-01-25,5.763431,45.175417
768,"45.16423,5.7647",Nord-Est,Saint Martin d'Hères,,Avenue Jacques Prévert / Impasses Eugène Varlin,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.764697,45.16423
763,"45.17184,5.76775",Nord-Est,Saint Martin d'Hères,,Rue Commandant Komarov (face au n° 13) / Parking cimetière des Alloves,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,2012 (juillet),5.767752,45.171843
778,"45.16681,5.75219",Nord-Est,Saint Martin d'Hères,,Rue Georges Sand / Rue Frédéric Chopin / Face MJC Sud Paul Bert / Espace Culturel René Proby,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,HS,Citec_Cyclea_3_A_c,,,,,5.752194,45.166815
764,"45.17222,5.76537",Nord-Est,Saint Martin d'Hères,,Rue Normandie Niemen (face au n° 1) / Les Alloves / Terminus bus,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.765371,45.172218
61,"45.15096,5.71637",Sud,Echirolles,,19 Avenue de Grugliasco / Bowling (parking),,VER,verre,CE,enterré,3.0,Citec,,,,Prestataire,Lely,Usé,Citec__3_E_c,,,,,5.716375,45.150963
98,"45.15563,5.70281",Sud,Echirolles,,2 Avenue René Sutter / Rue Roger Lorraine / Viscose,,VER,verre,CA,aérien,3.0,EcoVert,Inconnu,,,Prestataire,Lely,Usé,EcoVert_Inconnu_3_A_c,,,,,5.702815,45.155633
58,"45.15863,5.71424",Sud,Echirolles,,2 Rue de Bretagne (Face à Moto Labo),,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,2012 (février),5.714236,45.158628
1266,"45.1581,5.70399",Sud,Echirolles,,2 Rue de la Viscose / Rue du Tremblay / Le Rondeau,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Quadria_Linéance_3_A_c,,2017-11-16,,,5.703985,45.1581
814,"45.18443,5.76243",Nord-Est,Saint Martin d'Hères,,12-18 Rue Jean Jacques Rousseau (face au 11 - Résidence Les Sapins Bleus),,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Usé,Citec_Cyclea_2.5_A_c,,,,,5.762425,45.184431
810,"45.17989,5.76542",Nord-Est,Saint Martin d'Hères,,13 Avenue du Bataillon Carmagnole Liberté / Impasse du Pontet (devant commerces),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.765424,45.179892
812,"45.18351,5.766",Nord-Est,Saint Martin d'Hères,,40-52 Rue Jean Jacques Rousseau / 50 Rue Alfonse Allais 1,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.765999,45.183507
813,"45.18351,5.76596",Nord-Est,Saint Martin d'Hères,,40-52 Rue Jean Jacques Rousseau / 50 Rue Alfonse Allais 2,,VER,verre,CA,aérien,4.0,Citec,Cyclea Max,,,Prestataire,Lely,Sale,Citec_Cyclea Max_4_A_c,,,,,5.76596,45.183508
807,"45.18099,5.76256",Nord-Est,Saint Martin d'Hères,,Rue Alfred Gueymard / Impasse Alfred Gueymard,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.762559,45.180992
